temp_dia_1,temp_dia_2,temp_dia_3,ropa,fecha
29,29,16,normal,2021-07-01
15,4,11,abrigada,2021-07-02
27,20,28,normal,2021-07-03
15,8,7,abrigada,2021-07-04
6,7,14,abrigada,2021-07-05
11,12,2,abrigada,2021-07-06
19,19,17,normal,2021-07-07
33,38,36,verano,2021-07-08
34,37,37,verano,2021-07-09
0,11,4,abrigada,2021-07-10
14,5,8,abrigada,2021-07-11
27,21,19,normal,2021-07-12
27,22,18,normal,2021-07-13
4,1,13,abrigada,2021-07-14
17,23,19,normal,2021-07-15
6,6,15,abrigada,2021-07-16
6,13,10,abrigada,2021-07-17
2,14,1,abrigada,2021-07-18
18,29,24,normal,2021-07-19
4,13,14,abrigada,2021-07-20
23,21,17,normal,2021-07-21
19,26,16,normal,2021-07-22
20,28,25,normal,2021-07-23
19,19,26,normal,2021-07-24
11,11,10,abrigada,2021-07-25
9,15,1,abrigada,2021-07-26
3,14,15,abrigada,2021-07-27
5,5,4,abrigada,2021-07-28
23,21,24,normal,2021-07-29
19,18,17,normal,2021-07-30
24,19,20,normal,2021-07-31
21,26,20,normal,2021-08-01
21,19,18,normal,2021-08-02
19,28,17,normal,2021-08-03
9,12,1,abrigada,2021-08-04
40,39,32,verano,2021-08-05
32,40,32,verano,2021-08-06
36,32,32,verano,2021-08-07
14,9,2,abrigada,2021-08-08
10,10,15,abrigada,2021-08-09
24,22,20,normal,2021-08-10
15,3,7,abrigada,2021-08-11
27,20,27,normal,2021-08-12
40,40,34,verano,2021-08-13
2,9,8,abrigada,2021-08-14
14,2,1,abrigada,2021-08-15
12,0,9,abrigada,2021-08-16
8,10,0,abrigada,2021-08-17
4,0,9,abrigada,2021-08-18
6,11,13,abrigada,2021-08-19
26,21,17,normal,2021-08-20
32,39,38,verano,2021-08-21
17,29,22,normal,2021-08-22
30,34,40,verano,2021-08-23
27,25,21,normal,2021-08-24
10,0,4,abrigada,2021-08-25
27,27,24,normal,2021-08-26
4,14,8,abrigada,2021-08-27
13,12,2,abrigada,2021-08-28
24,23,29,normal,2021-08-29
7,4,7,abrigada,2021-08-30
4,9,14,abrigada,2021-08-31
35,30,37,verano,2021-09-01
10,2,13,abrigada,2021-09-02
1,5,13,abrigada,2021-09-03
12,8,9,abrigada,2021-09-04
7,0,1,abrigada,2021-09-05
12,10,13,abrigada,2021-09-06
27,27,16,normal,2021-09-07
11,2,3,abrigada,2021-09-08
19,19,17,normal,2021-09-09
11,4,13,abrigada,2021-09-10
2,10,4,abrigada,2021-09-11
5,10,13,abrigada,2021-09-12
23,20,24,normal,2021-09-13
25,27,25,normal,2021-09-14
39,40,39,verano,2021-09-15
25,28,21,normal,2021-09-16
20,27,17,normal,2021-09-17
31,38,32,verano,2021-09-18
25,16,28,normal,2021-09-19
5,9,5,abrigada,2021-09-20
12,9,15,abrigada,2021-09-21
3,6,2,abrigada,2021-09-22
17,23,26,normal,2021-09-23
1,0,15,abrigada,2021-09-24
8,1,9,abrigada,2021-09-25
18,20,29,normal,2021-09-26
6,4,1,abrigada,2021-09-27
37,33,30,verano,2021-09-28
11,15,12,abrigada,2021-09-29
7,6,4,abrigada,2021-09-30
25,20,22,normal,2021-10-01
11,12,9,abrigada,2021-10-02
9,9,4,abrigada,2021-10-03
13,9,2,abrigada,2021-10-04
20,29,18,normal,2021-10-05
11,8,14,abrigada,2021-10-06
28,17,19,normal,2021-10-07
0,2,7,abrigada,2021-10-08
35,30,30,verano,2021-10-09
9,10,6,abrigada,2021-10-10
28,26,29,normal,2021-10-11
1,13,7,abrigada,2021-10-12
28,22,16,normal,2021-10-13
33,38,40,verano,2021-10-14
0,9,11,abrigada,2021-10-15
3,6,9,abrigada,2021-10-16
21,24,28,normal,2021-10-17
3,4,4,abrigada,2021-10-18
27,20,18,normal,2021-10-19
3,5,15,abrigada,2021-10-20
21,26,20,normal,2021-10-21
28,17,19,normal,2021-10-22
32,37,32,verano,2021-10-23
11,1,1,abrigada,2021-10-24
11,7,6,abrigada,2021-10-25
4,0,8,abrigada,2021-10-26
35,35,33,verano,2021-10-27
3,14,3,abrigada,2021-10-28
7,0,7,abrigada,2021-10-29
9,12,11,abrigada,2021-10-30
35,38,32,verano,2021-10-31
18,22,20,normal,2021-11-01
5,8,11,abrigada,2021-11-02
0,9,10,abrigada,2021-11-03
26,22,19,normal,2021-11-04
4,12,9,abrigada,2021-11-05
14,13,11,abrigada,2021-11-06
7,8,14,abrigada,2021-11-07
6,6,3,abrigada,2021-11-08
9,5,6,abrigada,2021-11-09
15,5,15,abrigada,2021-11-10
18,28,21,normal,2021-11-11
22,19,19,normal,2021-11-12
25,18,28,normal,2021-11-13
1,15,9,abrigada,2021-11-14
6,7,10,abrigada,2021-11-15
18,23,19,normal,2021-11-16
30,40,30,verano,2021-11-17
4,6,11,abrigada,2021-11-18
16,25,20,normal,2021-11-19
7,4,11,abrigada,2021-11-20
10,5,14,abrigada,2021-11-21
8,4,3,abrigada,2021-11-22
12,3,10,abrigada,2021-11-23
0,0,10,abrigada,2021-11-24
28,28,23,normal,2021-11-25
4,9,5,abrigada,2021-11-26
3,3,6,abrigada,2021-11-27
11,10,11,abrigada,2021-11-28
10,6,7,abrigada,2021-11-29
14,3,12,abrigada,2021-11-30
19,27,19,normal,2021-12-01
17,28,24,normal,2021-12-02
36,37,32,verano,2021-12-03
15,4,5,abrigada,2021-12-04
7,0,3,abrigada,2021-12-05
21,21,29,normal,2021-12-06
23,18,26,normal,2021-12-07
8,9,5,abrigada,2021-12-08
19,23,17,normal,2021-12-09
18,27,26,normal,2021-12-10
1,0,8,abrigada,2021-12-11
7,2,2,abrigada,2021-12-12
38,40,33,verano,2021-12-13
14,7,15,abrigada,2021-12-14
25,29,26,normal,2021-12-15
12,2,12,abrigada,2021-12-16
39,33,31,verano,2021-12-17
21,16,18,normal,2021-12-18
38,33,33,verano,2021-12-19
14,14,13,abrigada,2021-12-20
6,3,0,abrigada,2021-12-21
9,2,3,abrigada,2021-12-22
25,22,22,normal,2021-12-23
27,16,22,normal,2021-12-24
21,24,21,normal,2021-12-25
1,3,15,abrigada,2021-12-26
7,8,13,abrigada,2021-12-27
2,13,9,abrigada,2021-12-28
23,21,25,normal,2021-12-29
7,11,1,abrigada,2021-12-30
36,30,38,verano,2021-12-31
3,13,3,abrigada,2022-01-01
3,0,2,abrigada,2022-01-02
6,7,6,abrigada,2022-01-03
24,16,25,normal,2022-01-04
16,16,24,normal,2022-01-05
7,10,11,abrigada,2022-01-06
16,28,26,normal,2022-01-07
11,1,6,abrigada,2022-01-08
26,26,23,normal,2022-01-09
15,4,0,abrigada,2022-01-10
29,21,23,normal,2022-01-11
13,9,6,abrigada,2022-01-12
7,0,1,abrigada,2022-01-13
37,39,30,verano,2022-01-14
10,4,6,abrigada,2022-01-15
26,20,29,normal,2022-01-16
5,5,4,abrigada,2022-01-17
2,8,13,abrigada,2022-01-18
29,26,16,normal,2022-01-19
37,36,33,verano,2022-01-20
36,37,37,verano,2022-01-21
12,14,1,abrigada,2022-01-22
28,26,16,normal,2022-01-23
40,33,36,verano,2022-01-24
23,23,16,normal,2022-01-25
10,8,5,abrigada,2022-01-26
6,0,15,abrigada,2022-01-27
20,20,29,normal,2022-01-28
15,14,12,abrigada,2022-01-29
13,10,3,abrigada,2022-01-30
9,13,4,abrigada,2022-01-31
29,29,17,normal,2022-02-01
32,39,31,verano,2022-02-02
10,7,12,abrigada,2022-02-03
31,40,33,verano,2022-02-04
21,19,28,normal,2022-02-05
17,28,26,normal,2022-02-06
13,5,10,abrigada,2022-02-07
19,23,26,normal,2022-02-08
12,4,15,abrigada,2022-02-09
3,14,6,abrigada,2022-02-10
28,28,25,normal,2022-02-11
4,0,6,abrigada,2022-02-12
29,29,19,normal,2022-02-13
32,33,32,verano,2022-02-14
27,19,26,normal,2022-02-15
21,17,17,normal,2022-02-16
33,35,38,verano,2022-02-17
20,27,19,normal,2022-02-18
20,22,16,normal,2022-02-19
7,7,13,abrigada,2022-02-20
4,6,7,abrigada,2022-02-21
12,5,0,abrigada,2022-02-22
4,14,0,abrigada,2022-02-23
28,28,18,normal,2022-02-24
10,2,1,abrigada,2022-02-25
18,27,27,normal,2022-02-26
10,7,5,abrigada,2022-02-27
20,27,26,normal,2022-02-28
7,3,13,abrigada,2022-03-01
16,22,21,normal,2022-03-02
0,11,12,abrigada,2022-03-03
13,9,11,abrigada,2022-03-04
11,7,7,abrigada,2022-03-05
33,37,37,verano,2022-03-06
2,7,11,abrigada,2022-03-07
0,2,8,abrigada,2022-03-08
16,29,17,normal,2022-03-09
29,20,19,normal,2022-03-10
20,23,20,normal,2022-03-11
38,33,37,verano,2022-03-12
17,23,27,normal,2022-03-13
1,1,4,abrigada,2022-03-14
27,27,24,normal,2022-03-15
12,4,10,abrigada,2022-03-16
28,27,27,normal,2022-03-17
2,11,14,abrigada,2022-03-18
19,16,24,normal,2022-03-19
12,12,8,abrigada,2022-03-20
6,3,9,abrigada,2022-03-21
39,34,38,verano,2022-03-22
39,31,31,verano,2022-03-23
26,21,20,normal,2022-03-24
23,18,23,normal,2022-03-25
25,24,28,normal,2022-03-26
5,11,14,abrigada,2022-03-27
8,13,4,abrigada,2022-03-28
36,38,33,verano,2022-03-29
19,16,28,normal,2022-03-30
39,37,33,verano,2022-03-31
33,34,35,verano,2022-04-01
0,5,10,abrigada,2022-04-02
29,27,24,normal,2022-04-03
21,24,25,normal,2022-04-04
25,27,19,normal,2022-04-05
37,34,31,verano,2022-04-06
16,20,26,normal,2022-04-07
2,12,11,abrigada,2022-04-08
9,4,13,abrigada,2022-04-09
23,27,20,normal,2022-04-10
31,37,39,verano,2022-04-11
3,14,15,abrigada,2022-04-12
7,14,1,abrigada,2022-04-13
9,11,11,abrigada,2022-04-14
10,12,11,abrigada,2022-04-15
6,9,6,abrigada,2022-04-16
32,36,38,verano,2022-04-17
8,11,3,abrigada,2022-04-18
26,21,29,normal,2022-04-19
38,36,30,verano,2022-04-20
40,36,32,verano,2022-04-21
12,15,12,abrigada,2022-04-22
32,37,34,verano,2022-04-23
12,15,1,abrigada,2022-04-24
34,38,30,verano,2022-04-25
22,20,18,normal,2022-04-26
7,12,2,abrigada,2022-04-27
6,1,0,abrigada,2022-04-28
2,15,11,abrigada,2022-04-29
32,40,39,verano,2022-04-30
18,28,22,normal,2022-05-01
2,12,2,abrigada,2022-05-02
9,3,13,abrigada,2022-05-03
16,20,21,normal,2022-05-04
22,29,16,normal,2022-05-05
7,13,14,abrigada,2022-05-06
1,0,2,abrigada,2022-05-07
16,19,28,normal,2022-05-08
1,0,5,abrigada,2022-05-09
6,1,1,abrigada,2022-05-10
1,9,8,abrigada,2022-05-11
7,2,10,abrigada,2022-05-12
3,3,12,abrigada,2022-05-13
16,20,23,normal,2022-05-14
28,16,29,normal,2022-05-15
21,26,24,normal,2022-05-16
14,2,0,abrigada,2022-05-17
23,21,20,normal,2022-05-18
5,13,8,abrigada,2022-05-19
40,39,39,verano,2022-05-20
10,12,4,abrigada,2022-05-21
37,34,31,verano,2022-05-22
34,37,39,verano,2022-05-23
1,15,7,abrigada,2022-05-24
18,17,27,normal,2022-05-25
2,11,11,abrigada,2022-05-26
0,7,15,abrigada,2022-05-27
23,16,27,normal,2022-05-28
1,3,9,abrigada,2022-05-29
26,26,29,normal,2022-05-30
28,27,23,normal,2022-05-31
6,5,14,abrigada,2022-06-01
12,13,0,abrigada,2022-06-02
23,16,25,normal,2022-06-03
16,18,23,normal,2022-06-04
40,31,30,verano,2022-06-05
4,13,7,abrigada,2022-06-06
19,17,22,normal,2022-06-07
2,13,2,abrigada,2022-06-08
11,10,1,abrigada,2022-06-09
24,16,19,normal,2022-06-10
21,17,16,normal,2022-06-11
3,15,10,abrigada,2022-06-12
19,25,27,normal,2022-06-13
14,1,10,abrigada,2022-06-14
22,28,29,normal,2022-06-15
10,13,6,abrigada,2022-06-16
16,29,24,normal,2022-06-17
1,2,9,abrigada,2022-06-18
22,23,19,normal,2022-06-19
1,3,4,abrigada,2022-06-20
9,0,10,abrigada,2022-06-21
7,5,14,abrigada,2022-06-22
14,8,4,abrigada,2022-06-23
11,8,15,abrigada,2022-06-24
40,38,35,verano,2022-06-25
15,10,13,abrigada,2022-06-26
16,17,26,normal,2022-06-27
14,0,15,abrigada,2022-06-28
35,34,38,verano,2022-06-29
12,8,4,abrigada,2022-06-30
40,38,39,verano,2022-07-01
10,5,6,abrigada,2022-07-02
28,17,22,normal,2022-07-03
21,22,20,normal,2022-07-04
22,27,22,normal,2022-07-05
5,4,9,abrigada,2022-07-06
5,3,8,abrigada,2022-07-07
5,2,13,abrigada,2022-07-08
7,15,6,abrigada,2022-07-09
24,28,22,normal,2022-07-10
1,2,11,abrigada,2022-07-11
2,8,9,abrigada,2022-07-12
13,14,3,abrigada,2022-07-13
18,23,29,normal,2022-07-14
10,0,3,abrigada,2022-07-15
28,18,19,normal,2022-07-16
18,27,28,normal,2022-07-17
3,10,2,abrigada,2022-07-18
15,13,14,abrigada,2022-07-19
5,3,8,abrigada,2022-07-20
4,3,8,abrigada,2022-07-21
40,36,33,verano,2022-07-22
4,4,10,abrigada,2022-07-23
19,28,24,normal,2022-07-24
10,5,11,abrigada,2022-07-25
11,14,15,abrigada,2022-07-26
22,17,21,normal,2022-07-27
27,16,19,normal,2022-07-28
30,38,40,verano,2022-07-29
19,22,23,normal,2022-07-30
29,17,17,normal,2022-07-31
40,31,37,verano,2022-08-01
5,3,4,abrigada,2022-08-02
6,4,13,abrigada,2022-08-03
24,29,25,normal,2022-08-04
3,0,5,abrigada,2022-08-05
21,18,27,normal,2022-08-06
6,14,3,abrigada,2022-08-07
6,1,10,abrigada,2022-08-08
22,16,28,normal,2022-08-09
38,31,34,verano,2022-08-10
13,2,6,abrigada,2022-08-11
17,20,24,normal,2022-08-12
6,5,5,abrigada,2022-08-13
0,2,12,abrigada,2022-08-14
6,5,5,abrigada,2022-08-15
2,0,6,abrigada,2022-08-16
8,0,4,abrigada,2022-08-17
7,1,10,abrigada,2022-08-18
11,1,2,abrigada,2022-08-19
25,21,19,normal,2022-08-20
28,18,17,normal,2022-08-21
11,7,7,abrigada,2022-08-22
17,16,17,normal,2022-08-23
18,26,24,normal,2022-08-24
14,2,3,abrigada,2022-08-25
23,20,22,normal,2022-08-26
8,5,0,abrigada,2022-08-27
1,1,5,abrigada,2022-08-28
27,25,19,normal,2022-08-29
16,27,24,normal,2022-08-30
24,29,25,normal,2022-08-31
24,16,18,normal,2022-09-01
28,18,28,normal,2022-09-02
5,4,6,abrigada,2022-09-03
4,14,1,abrigada,2022-09-04
11,6,1,abrigada,2022-09-05
9,6,14,abrigada,2022-09-06
6,7,4,abrigada,2022-09-07
9,15,14,abrigada,2022-09-08
39,40,35,verano,2022-09-09
16,16,20,normal,2022-09-10
40,37,37,verano,2022-09-11
27,22,17,normal,2022-09-12
2,15,3,abrigada,2022-09-13
12,5,9,abrigada,2022-09-14
38,39,36,verano,2022-09-15
2,15,10,abrigada,2022-09-16
5,13,4,abrigada,2022-09-17
0,8,1,abrigada,2022-09-18
8,10,15,abrigada,2022-09-19
12,0,10,abrigada,2022-09-20
16,16,19,normal,2022-09-21
14,3,10,abrigada,2022-09-22
37,40,36,verano,2022-09-23
23,21,20,normal,2022-09-24
14,14,9,abrigada,2022-09-25
14,15,6,abrigada,2022-09-26
21,26,28,normal,2022-09-27
15,2,15,abrigada,2022-09-28
34,38,35,verano,2022-09-29
5,6,11,abrigada,2022-09-30
18,20,20,normal,2022-10-01
30,31,35,verano,2022-10-02
8,11,13,abrigada,2022-10-03
4,5,6,abrigada,2022-10-04
8,9,14,abrigada,2022-10-05
28,24,20,normal,2022-10-06
16,26,27,normal,2022-10-07
0,9,13,abrigada,2022-10-08
12,9,15,abrigada,2022-10-09
2,9,4,abrigada,2022-10-10
29,16,19,normal,2022-10-11
8,11,9,abrigada,2022-10-12
30,38,34,verano,2022-10-13
2,2,2,abrigada,2022-10-14
6,4,8,abrigada,2022-10-15
4,10,9,abrigada,2022-10-16
21,23,29,normal,2022-10-17
19,20,19,normal,2022-10-18
13,11,3,abrigada,2022-10-19
20,16,28,normal,2022-10-20
4,8,12,abrigada,2022-10-21
31,30,32,verano,2022-10-22
2,4,13,abrigada,2022-10-23
11,3,15,abrigada,2022-10-24
1,12,7,abrigada,2022-10-25
12,1,3,abrigada,2022-10-26
7,10,0,abrigada,2022-10-27
38,39,39,verano,2022-10-28
17,18,23,normal,2022-10-29
37,30,39,verano,2022-10-30
29,29,24,normal,2022-10-31
39,34,38,verano,2022-11-01
13,4,6,abrigada,2022-11-02
0,15,0,abrigada,2022-11-03
1,12,1,abrigada,2022-11-04
20,25,26,normal,2022-11-05
12,8,13,abrigada,2022-11-06
39,38,40,verano,2022-11-07
30,37,31,verano,2022-11-08
23,27,24,normal,2022-11-09
3,12,0,abrigada,2022-11-10
11,9,11,abrigada,2022-11-11
16,22,19,normal,2022-11-12
5,15,0,abrigada,2022-11-13
6,9,7,abrigada,2022-11-14
8,10,12,abrigada,2022-11-15
16,29,22,normal,2022-11-16
28,19,22,normal,2022-11-17
1,2,2,abrigada,2022-11-18
17,27,20,normal,2022-11-19
13,12,14,abrigada,2022-11-20
29,21,21,normal,2022-11-21
12,5,6,abrigada,2022-11-22
12,10,0,abrigada,2022-11-23
23,28,27,normal,2022-11-24
13,14,8,abrigada,2022-11-25
35,31,37,verano,2022-11-26
15,7,4,abrigada,2022-11-27
1,6,10,abrigada,2022-11-28
40,39,36,verano,2022-11-29
20,16,28,normal,2022-11-30
28,21,18,normal,2022-12-01
19,21,28,normal,2022-12-02
21,19,24,normal,2022-12-03
38,36,39,verano,2022-12-04
33,31,40,verano,2022-12-05
22,20,18,normal,2022-12-06
24,22,18,normal,2022-12-07
15,11,15,abrigada,2022-12-08
35,38,40,verano,2022-12-09
3,1,2,abrigada,2022-12-10
27,26,24,normal,2022-12-11
32,38,39,verano,2022-12-12
13,10,10,abrigada,2022-12-13
0,7,0,abrigada,2022-12-14
1,8,15,abrigada,2022-12-15
13,14,2,abrigada,2022-12-16
5,5,2,abrigada,2022-12-17
21,28,23,normal,2022-12-18
40,38,30,verano,2022-12-19
6,11,9,abrigada,2022-12-20
27,18,27,normal,2022-12-21
34,32,37,verano,2022-12-22
2,10,4,abrigada,2022-12-23
23,18,20,normal,2022-12-24
23,29,27,normal,2022-12-25
24,16,25,normal,2022-12-26
16,18,26,normal,2022-12-27
1,15,10,abrigada,2022-12-28
9,1,3,abrigada,2022-12-29
27,21,18,normal,2022-12-30
4,1,14,abrigada,2022-12-31
14,1,14,abrigada,2023-01-01
12,15,13,abrigada,2023-01-02
8,8,4,abrigada,2023-01-03
10,2,1,abrigada,2023-01-04
25,21,16,normal,2023-01-05
9,14,9,abrigada,2023-01-06
24,24,26,normal,2023-01-07
5,6,3,abrigada,2023-01-08
27,18,19,normal,2023-01-09
29,22,19,normal,2023-01-10
39,37,37,verano,2023-01-11
27,21,23,normal,2023-01-12
23,20,27,normal,2023-01-13
15,10,0,abrigada,2023-01-14
2,9,12,abrigada,2023-01-15
33,35,32,verano,2023-01-16
9,9,1,abrigada,2023-01-17
12,11,14,abrigada,2023-01-18
37,34,39,verano,2023-01-19
1,4,1,abrigada,2023-01-20
5,13,13,abrigada,2023-01-21
39,31,31,verano,2023-01-22
11,7,1,abrigada,2023-01-23
6,14,14,abrigada,2023-01-24
28,18,16,normal,2023-01-25
31,40,31,verano,2023-01-26
28,16,23,normal,2023-01-27
11,9,6,abrigada,2023-01-28
4,11,13,abrigada,2023-01-29
38,31,39,verano,2023-01-30
26,18,24,normal,2023-01-31
38,36,32,verano,2023-02-01
25,18,16,normal,2023-02-02
5,5,15,abrigada,2023-02-03
27,27,29,normal,2023-02-04
4,5,13,abrigada,2023-02-05
8,8,4,abrigada,2023-02-06
7,2,13,abrigada,2023-02-07
33,32,36,verano,2023-02-08
1,2,14,abrigada,2023-02-09
5,4,11,abrigada,2023-02-10
13,14,5,abrigada,2023-02-11
32,40,37,verano,2023-02-12
3,0,15,abrigada,2023-02-13
10,3,3,abrigada,2023-02-14
10,4,9,abrigada,2023-02-15
35,38,33,verano,2023-02-16
16,25,26,normal,2023-02-17
28,22,21,normal,2023-02-18
28,24,22,normal,2023-02-19
21,20,29,normal,2023-02-20
13,3,7,abrigada,2023-02-21
18,21,17,normal,2023-02-22
29,27,19,normal,2023-02-23
10,1,14,abrigada,2023-02-24
2,7,15,abrigada,2023-02-25
11,15,7,abrigada,2023-02-26
29,26,24,normal,2023-02-27
5,4,13,abrigada,2023-02-28
40,34,37,verano,2023-03-01
3,5,10,abrigada,2023-03-02
15,13,1,abrigada,2023-03-03
33,40,39,verano,2023-03-04
21,27,17,normal,2023-03-05
7,2,12,abrigada,2023-03-06
10,4,9,abrigada,2023-03-07
1,8,14,abrigada,2023-03-08
30,35,40,verano,2023-03-09
15,0,2,abrigada,2023-03-10
19,27,21,normal,2023-03-11
15,10,6,abrigada,2023-03-12
8,0,7,abrigada,2023-03-13
5,7,1,abrigada,2023-03-14
4,13,6,abrigada,2023-03-15
5,11,15,abrigada,2023-03-16
13,9,6,abrigada,2023-03-17
29,16,28,normal,2023-03-18
32,30,40,verano,2023-03-19
15,1,14,abrigada,2023-03-20
10,15,10,abrigada,2023-03-21
35,33,38,verano,2023-03-22
5,0,7,abrigada,2023-03-23
5,2,14,abrigada,2023-03-24
0,8,1,abrigada,2023-03-25
28,24,22,normal,2023-03-26
7,13,6,abrigada,2023-03-27
18,17,21,normal,2023-03-28
8,10,10,abrigada,2023-03-29
38,36,32,verano,2023-03-30
13,8,9,abrigada,2023-03-31
25,18,20,normal,2023-04-01
4,10,15,abrigada,2023-04-02
19,19,23,normal,2023-04-03
24,17,23,normal,2023-04-04
12,11,10,abrigada,2023-04-05
19,18,18,normal,2023-04-06
9,9,9,abrigada,2023-04-07
36,31,35,verano,2023-04-08
16,29,24,normal,2023-04-09
0,0,8,abrigada,2023-04-10
1,9,10,abrigada,2023-04-11
29,22,21,normal,2023-04-12
23,29,18,normal,2023-04-13
28,26,19,normal,2023-04-14
13,6,14,abrigada,2023-04-15
24,18,24,normal,2023-04-16
9,14,2,abrigada,2023-04-17
8,12,13,abrigada,2023-04-18
24,19,16,normal,2023-04-19
24,17,29,normal,2023-04-20
24,20,18,normal,2023-04-21
28,24,18,normal,2023-04-22
11,5,14,abrigada,2023-04-23
20,20,27,normal,2023-04-24
2,8,14,abrigada,2023-04-25
11,13,7,abrigada,2023-04-26
30,40,35,verano,2023-04-27
32,37,39,verano,2023-04-28
24,21,22,normal,2023-04-29
40,38,35,verano,2023-04-30
8,3,9,abrigada,2023-05-01
16,29,26,normal,2023-05-02
11,4,3,abrigada,2023-05-03
28,29,19,normal,2023-05-04
16,20,19,normal,2023-05-05
27,20,27,normal,2023-05-06
12,8,8,abrigada,2023-05-07
3,2,12,abrigada,2023-05-08
0,13,11,abrigada,2023-05-09
15,10,2,abrigada,2023-05-10
20,29,27,normal,2023-05-11
11,8,7,abrigada,2023-05-12
30,40,31,verano,2023-05-13
20,26,18,normal,2023-05-14
32,35,40,verano,2023-05-15
2,9,9,abrigada,2023-05-16
29,27,17,normal,2023-05-17
7,2,11,abrigada,2023-05-18
22,29,16,normal,2023-05-19
1,10,13,abrigada,2023-05-20
1,3,4,abrigada,2023-05-21
22,27,19,normal,2023-05-22
31,36,36,verano,2023-05-23
13,4,8,abrigada,2023-05-24
37,36,37,verano,2023-05-25
31,35,40,verano,2023-05-26
37,37,32,verano,2023-05-27
21,24,18,normal,2023-05-28
12,1,6,abrigada,2023-05-29
14,15,8,abrigada,2023-05-30
12,14,7,abrigada,2023-05-31
17,23,18,normal,2023-06-01
13,1,10,abrigada,2023-06-02
9,5,13,abrigada,2023-06-03
0,4,15,abrigada,2023-06-04
19,19,27,normal,2023-06-05
18,21,28,normal,2023-06-06
0,12,2,abrigada,2023-06-07
25,28,17,normal,2023-06-08
0,15,1,abrigada,2023-06-09
8,15,5,abrigada,2023-06-10
35,35,33,verano,2023-06-11
1,12,9,abrigada,2023-06-12
14,6,2,abrigada,2023-06-13
14,4,12,abrigada,2023-06-14
8,4,8,abrigada,2023-06-15
7,5,8,abrigada,2023-06-16
6,10,7,abrigada,2023-06-17
33,37,38,verano,2023-06-18
5,11,11,abrigada,2023-06-19
13,0,4,abrigada,2023-06-20
9,8,13,abrigada,2023-06-21
35,30,34,verano,2023-06-22
36,32,30,verano,2023-06-23
12,8,13,abrigada,2023-06-24
36,34,38,verano,2023-06-25
11,12,2,abrigada,2023-06-26
18,25,29,normal,2023-06-27
8,0,6,abrigada,2023-06-28
38,33,31,verano,2023-06-29
7,1,13,abrigada,2023-06-30
37,33,33,verano,2023-07-01
2,8,1,abrigada,2023-07-02
13,2,1,abrigada,2023-07-03
23,28,21,normal,2023-07-04
25,19,23,normal,2023-07-05
12,14,12,abrigada,2023-07-06
25,24,27,normal,2023-07-07
20,19,20,normal,2023-07-08
7,14,5,abrigada,2023-07-09
12,2,2,abrigada,2023-07-10
6,2,10,abrigada,2023-07-11
32,40,30,verano,2023-07-12
27,18,20,normal,2023-07-13
29,16,20,normal,2023-07-14
16,18,27,normal,2023-07-15
7,7,4,abrigada,2023-07-16
22,16,29,normal,2023-07-17
24,25,26,normal,2023-07-18
7,10,6,abrigada,2023-07-19
5,6,10,abrigada,2023-07-20
37,34,37,verano,2023-07-21
9,2,14,abrigada,2023-07-22
33,30,33,verano,2023-07-23
35,34,40,verano,2023-07-24
25,25,24,normal,2023-07-25
7,2,10,abrigada,2023-07-26
19,27,24,normal,2023-07-27
0,4,9,abrigada,2023-07-28
4,14,3,abrigada,2023-07-29
23,18,23,normal,2023-07-30
15,15,13,abrigada,2023-07-31
4,3,13,abrigada,2023-08-01
1,9,2,abrigada,2023-08-02
12,9,13,abrigada,2023-08-03
16,20,24,normal,2023-08-04
19,24,20,normal,2023-08-05
11,1,13,abrigada,2023-08-06
13,1,11,abrigada,2023-08-07
34,33,35,verano,2023-08-08
38,32,34,verano,2023-08-09
33,32,38,verano,2023-08-10
34,30,38,verano,2023-08-11
13,2,13,abrigada,2023-08-12
11,15,3,abrigada,2023-08-13
34,40,31,verano,2023-08-14
2,15,3,abrigada,2023-08-15
12,6,12,abrigada,2023-08-16
12,9,4,abrigada,2023-08-17
20,26,20,normal,2023-08-18
29,27,29,normal,2023-08-19
40,38,30,verano,2023-08-20
27,18,18,normal,2023-08-21
28,18,17,normal,2023-08-22
20,20,29,normal,2023-08-23
36,40,31,verano,2023-08-24
29,21,23,normal,2023-08-25
22,20,21,normal,2023-08-26
5,4,7,abrigada,2023-08-27
7,7,7,abrigada,2023-08-28
33,38,39,verano,2023-08-29
31,37,38,verano,2023-08-30
6,2,0,abrigada,2023-08-31
14,6,6,abrigada,2023-09-01
2,10,3,abrigada,2023-09-02
35,31,34,verano,2023-09-03
24,27,17,normal,2023-09-04
28,18,18,normal,2023-09-05
22,27,25,normal,2023-09-06
22,18,20,normal,2023-09-07
28,17,24,normal,2023-09-08
31,30,35,verano,2023-09-09
11,4,4,abrigada,2023-09-10
26,25,27,normal,2023-09-11
16,25,17,normal,2023-09-12
17,20,18,normal,2023-09-13
7,10,15,abrigada,2023-09-14
5,6,12,abrigada,2023-09-15
27,20,24,normal,2023-09-16
25,26,25,normal,2023-09-17
11,12,15,abrigada,2023-09-18
6,5,11,abrigada,2023-09-19
38,37,33,verano,2023-09-20
0,1,10,abrigada,2023-09-21
19,21,24,normal,2023-09-22
40,38,36,verano,2023-09-23
36,37,37,verano,2023-09-24
10,6,7,abrigada,2023-09-25
16,29,17,normal,2023-09-26
12,11,8,abrigada,2023-09-27
19,17,23,normal,2023-09-28
33,32,35,verano,2023-09-29
